               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.017617,           0.0050785,                   0,             0.98583,             0.99451,             0.99215,              0.8615,            0.011839,           0.0029898,                   0,             0.00868,             0.00868,             0.00868
                 162,            0.017707,           0.0051479,                   0,             0.98595,             0.99434,             0.99214,             0.86076,            0.011829,           0.0029882,                   0,           0.0086718,           0.0086718,           0.0086718
                 163,            0.017618,           0.0051437,                   0,             0.98585,             0.99421,             0.99212,             0.86149,            0.011821,           0.0029867,                   0,           0.0086635,           0.0086635,           0.0086635
                 164,            0.017593,           0.0051114,                   0,             0.98559,             0.99495,             0.99217,             0.86101,            0.011812,           0.0029852,                   0,           0.0086552,           0.0086552,           0.0086552
                 165,            0.017679,           0.0050672,                   0,             0.98557,             0.99495,             0.99222,             0.86166,            0.011801,           0.0029835,                   0,            0.008647,            0.008647,            0.008647
                 166,            0.017642,           0.0051465,                   0,             0.98556,             0.99495,             0.99224,             0.86217,            0.011791,           0.0029819,                   0,           0.0086388,           0.0086388,           0.0086388
                 167,            0.017515,           0.0050834,                   0,             0.98559,             0.99495,             0.99227,             0.86216,            0.011782,           0.0029802,                   0,           0.0086305,           0.0086305,           0.0086305
                 168,            0.017435,           0.0050437,                   0,             0.98563,             0.99495,             0.99229,             0.86234,            0.011773,           0.0029782,                   0,           0.0086222,           0.0086222,           0.0086222
                 169,            0.017516,           0.0051032,                   0,             0.98579,             0.99495,             0.99234,             0.86243,            0.011764,           0.0029761,                   0,            0.008614,            0.008614,            0.008614
                 170,            0.017201,           0.0049939,                   0,             0.98596,             0.99485,             0.99237,             0.86251,            0.011755,           0.0029742,                   0,           0.0086058,           0.0086058,           0.0086058
                 171,            0.017361,           0.0050143,                   0,             0.98568,             0.99519,             0.99238,             0.86269,            0.011745,           0.0029724,                   0,           0.0085975,           0.0085975,           0.0085975
                 172,             0.01753,           0.0051237,                   0,             0.98597,             0.99532,             0.99242,             0.86283,            0.011736,            0.002971,                   0,           0.0085893,           0.0085893,           0.0085893
                 173,            0.017387,           0.0050922,                   0,             0.98605,             0.99532,             0.99243,             0.86313,            0.011727,           0.0029694,                   0,            0.008581,            0.008581,            0.008581
                 174,            0.017474,           0.0050553,                   0,             0.98599,             0.99532,             0.99246,             0.86334,            0.011716,           0.0029672,                   0,           0.0085728,           0.0085728,           0.0085728
                 175,            0.017512,           0.0051709,                   0,             0.98635,             0.99507,             0.99247,             0.86358,            0.011708,           0.0029656,                   0,           0.0085645,           0.0085645,           0.0085645
                 176,            0.017426,           0.0051279,                   0,             0.98644,             0.99518,             0.99245,             0.86357,            0.011699,           0.0029638,                   0,           0.0085562,           0.0085562,           0.0085562
                 177,            0.017231,            0.005004,                   0,             0.98637,             0.99532,             0.99247,             0.86421,            0.011689,           0.0029619,                   0,            0.008548,            0.008548,            0.008548
                 178,            0.017391,           0.0050701,                   0,             0.98643,             0.99544,             0.99249,              0.8645,             0.01168,             0.00296,                   0,           0.0085398,           0.0085398,           0.0085398
                 179,            0.017438,           0.0051068,                   0,             0.98635,             0.99544,             0.99253,              0.8647,            0.011672,           0.0029584,                   0,           0.0085315,           0.0085315,           0.0085315
                 180,            0.017334,           0.0049965,                   0,             0.98603,             0.99544,             0.99256,             0.86489,            0.011665,           0.0029567,                   0,           0.0085232,           0.0085232,           0.0085232
                 181,            0.017278,           0.0050486,                   0,             0.98615,             0.99544,             0.99257,             0.86488,            0.011656,           0.0029549,                   0,            0.008515,            0.008515,            0.008515
                 182,            0.017403,           0.0050129,                   0,             0.98597,             0.99548,             0.99262,             0.86512,            0.011647,            0.002953,                   0,           0.0085068,           0.0085068,           0.0085068
                 183,             0.01724,            0.004977,                   0,             0.98609,             0.99552,              0.9926,             0.86528,            0.011636,           0.0029512,                   0,           0.0084985,           0.0084985,           0.0084985
                 184,            0.017052,           0.0049515,                   0,             0.98633,             0.99546,             0.99265,             0.86519,            0.011626,           0.0029493,                   0,           0.0084903,           0.0084903,           0.0084903
                 185,            0.017094,           0.0049938,                   0,              0.9868,             0.99532,             0.99266,             0.86537,            0.011616,           0.0029475,                   0,            0.008482,            0.008482,            0.008482
                 186,            0.017239,           0.0050013,                   0,             0.98681,             0.99521,             0.99267,             0.86547,            0.011607,           0.0029459,                   0,           0.0084738,           0.0084738,           0.0084738
                 187,            0.017088,           0.0049972,                   0,             0.98705,             0.99516,             0.99273,             0.86597,            0.011599,           0.0029444,                   0,           0.0084655,           0.0084655,           0.0084655
                 188,            0.017189,           0.0050528,                   0,             0.98712,             0.99519,             0.99274,             0.86608,            0.011589,           0.0029426,                   0,           0.0084573,           0.0084573,           0.0084573
                 189,            0.017091,           0.0049686,                   0,             0.98714,             0.99519,             0.99273,             0.86596,            0.011579,           0.0029409,                   0,            0.008449,            0.008449,            0.008449
                 190,            0.017123,           0.0049943,                   0,             0.98681,             0.99546,             0.99274,             0.86605,            0.011568,           0.0029392,                   0,           0.0084408,           0.0084408,           0.0084408
                 191,            0.017182,           0.0050422,                   0,             0.98679,             0.99569,             0.99274,             0.86588,            0.011559,           0.0029378,                   0,           0.0084325,           0.0084325,           0.0084325
                 192,            0.017088,           0.0049042,                   0,             0.98642,             0.99569,             0.99274,             0.86677,            0.011549,           0.0029359,                   0,           0.0084242,           0.0084242,           0.0084242
                 193,            0.017048,           0.0049811,                   0,             0.98662,             0.99569,             0.99274,             0.86608,            0.011539,           0.0029342,                   0,            0.008416,            0.008416,            0.008416
                 194,            0.017179,           0.0049821,                   0,             0.98723,             0.99544,             0.99276,             0.86628,            0.011529,            0.002932,                   0,           0.0084078,           0.0084078,           0.0084078
                 195,            0.016814,           0.0049631,                   0,             0.98722,             0.99544,             0.99278,             0.86635,            0.011518,             0.00293,                   0,           0.0083995,           0.0083995,           0.0083995
                 196,            0.017106,           0.0050021,                   0,             0.98705,              0.9955,             0.99278,             0.86733,             0.01151,           0.0029283,                   0,           0.0083913,           0.0083913,           0.0083913
                 197,            0.016821,           0.0048883,                   0,             0.98705,             0.99563,              0.9928,             0.86743,            0.011501,            0.002926,                   0,            0.008383,            0.008383,            0.008383
                 198,            0.017121,           0.0050189,                   0,             0.98729,             0.99556,             0.99282,             0.86751,            0.011492,           0.0029239,                   0,           0.0083748,           0.0083748,           0.0083748
                 199,            0.016957,            0.004972,                   0,             0.98695,             0.99593,             0.99283,             0.86757,            0.011485,           0.0029221,                   0,           0.0083665,           0.0083665,           0.0083665
                 200,            0.016958,           0.0049981,                   0,             0.98727,             0.99593,             0.99283,             0.86763,            0.011474,           0.0029199,                   0,           0.0083583,           0.0083583,           0.0083583
                 201,            0.017113,           0.0050059,                   0,             0.98731,             0.99593,             0.99287,             0.86768,            0.011466,           0.0029179,                   0,             0.00835,             0.00835,             0.00835
                 202,            0.016776,           0.0049867,                   0,             0.98727,             0.99593,             0.99287,             0.86777,            0.011458,           0.0029163,                   0,           0.0083418,           0.0083418,           0.0083418
                 203,            0.016922,           0.0048899,                   0,              0.9875,             0.99593,             0.99289,             0.86763,            0.011451,           0.0029146,                   0,           0.0083335,           0.0083335,           0.0083335
                 204,             0.01704,           0.0050651,                   0,             0.98766,             0.99569,              0.9929,              0.8676,            0.011444,           0.0029128,                   0,           0.0083252,           0.0083252,           0.0083252
                 205,            0.016857,           0.0049255,                   0,             0.98783,             0.99556,             0.99294,             0.86772,            0.011436,           0.0029111,                   0,            0.008317,            0.008317,            0.008317
                 206,            0.016955,           0.0048759,                   0,             0.98765,             0.99556,             0.99295,             0.86774,            0.011428,           0.0029093,                   0,           0.0083088,           0.0083088,           0.0083088
                 207,            0.016715,           0.0048401,                   0,             0.98792,             0.99544,             0.99296,               0.868,            0.011418,           0.0029069,                   0,           0.0083005,           0.0083005,           0.0083005
                 208,            0.016865,           0.0049825,                   0,             0.98814,             0.99578,             0.99298,             0.86804,            0.011406,           0.0029045,                   0,           0.0082922,           0.0082922,           0.0082922
                 209,            0.016695,           0.0049078,                   0,              0.9879,             0.99576,             0.99299,             0.86822,            0.011396,           0.0029021,                   0,            0.008284,            0.008284,            0.008284
                 210,            0.016599,           0.0048386,                   0,              0.9879,             0.99597,               0.993,             0.86833,            0.011385,           0.0028999,                   0,           0.0082758,           0.0082758,           0.0082758
                 211,            0.016812,           0.0048605,                   0,               0.988,             0.99581,             0.99301,              0.8686,            0.011373,           0.0028977,                   0,           0.0082675,           0.0082675,           0.0082675
                 212,            0.016898,            0.004877,                   0,             0.98805,             0.99593,             0.99302,             0.86912,            0.011361,           0.0028956,                   0,           0.0082593,           0.0082593,           0.0082593
                 213,            0.016775,            0.004925,                   0,             0.98799,             0.99606,             0.99303,             0.86958,            0.011352,           0.0028936,                   0,            0.008251,            0.008251,            0.008251
                 214,            0.016732,           0.0049385,                   0,              0.9885,             0.99532,             0.99305,             0.86976,            0.011341,           0.0028918,                   0,           0.0082428,           0.0082428,           0.0082428
                 215,            0.016727,           0.0049695,                   0,              0.9885,             0.99558,             0.99306,             0.87062,            0.011333,           0.0028899,                   0,           0.0082345,           0.0082345,           0.0082345
                 216,            0.016887,           0.0049213,                   0,             0.98874,             0.99556,             0.99308,             0.87091,            0.011326,           0.0028884,                   0,           0.0082262,           0.0082262,           0.0082262
                 217,            0.016635,           0.0048848,                   0,             0.98859,             0.99569,             0.99309,             0.87092,            0.011317,           0.0028861,                   0,            0.008218,            0.008218,            0.008218
                 218,            0.016492,           0.0048153,                   0,             0.98862,             0.99556,              0.9931,             0.87113,            0.011304,           0.0028837,                   0,           0.0082097,           0.0082097,           0.0082097
                 219,            0.016593,           0.0048879,                   0,              0.9885,              0.9959,              0.9931,              0.8714,            0.011292,           0.0028814,                   0,           0.0082015,           0.0082015,           0.0082015
                 220,            0.016714,           0.0049148,                   0,             0.98823,             0.99593,             0.99312,             0.87147,            0.011279,           0.0028794,                   0,           0.0081932,           0.0081932,           0.0081932
                 221,            0.016664,           0.0049433,                   0,             0.98818,             0.99593,             0.99314,             0.87142,            0.011271,           0.0028774,                   0,            0.008185,            0.008185,            0.008185
                 222,            0.016483,           0.0048434,                   0,             0.98859,             0.99581,             0.99315,             0.87202,             0.01126,           0.0028753,                   0,           0.0081767,           0.0081767,           0.0081767
                 223,            0.016487,           0.0048379,                   0,             0.98832,             0.99593,             0.99318,              0.8717,            0.011247,           0.0028728,                   0,           0.0081685,           0.0081685,           0.0081685
                 224,            0.016472,           0.0048152,                   0,             0.98868,             0.99569,              0.9932,             0.87238,            0.011238,           0.0028708,                   0,           0.0081603,           0.0081603,           0.0081603
                 225,            0.016497,           0.0047955,                   0,             0.98861,             0.99593,             0.99321,             0.87204,            0.011225,           0.0028682,                   0,            0.008152,            0.008152,            0.008152
                 226,            0.016571,           0.0048064,                   0,             0.98861,             0.99593,             0.99323,             0.87288,            0.011214,            0.002866,                   0,           0.0081437,           0.0081437,           0.0081437
                 227,            0.016385,           0.0048469,                   0,             0.98895,             0.99593,             0.99323,             0.87283,            0.011201,           0.0028635,                   0,           0.0081355,           0.0081355,           0.0081355
                 228,            0.016702,           0.0049432,                   0,             0.98928,             0.99556,             0.99325,             0.87231,            0.011188,           0.0028611,                   0,           0.0081272,           0.0081272,           0.0081272
                 229,             0.01657,           0.0048744,                   0,             0.98935,             0.99562,             0.99327,             0.87307,            0.011177,           0.0028588,                   0,            0.008119,            0.008119,            0.008119
                 230,            0.016622,           0.0048047,                   0,             0.98926,             0.99556,             0.99327,             0.87317,            0.011169,           0.0028569,                   0,           0.0081107,           0.0081107,           0.0081107
                 231,            0.016432,           0.0048541,                   0,             0.98919,             0.99593,             0.99329,             0.87289,            0.011158,           0.0028546,                   0,           0.0081025,           0.0081025,           0.0081025
                 232,            0.016439,           0.0047559,                   0,              0.9894,             0.99556,             0.99332,             0.87345,            0.011148,           0.0028526,                   0,           0.0080942,           0.0080942,           0.0080942
                 233,            0.016281,           0.0048232,                   0,             0.98952,             0.99556,             0.99333,             0.87354,            0.011136,           0.0028502,                   0,            0.008086,            0.008086,            0.008086
                 234,            0.016556,           0.0048368,                   0,             0.98953,             0.99556,             0.99336,             0.87362,            0.011124,           0.0028478,                   0,           0.0080777,           0.0080777,           0.0080777
                 235,            0.016476,            0.004822,                   0,             0.98963,             0.99556,              0.9934,             0.87367,            0.011113,           0.0028456,                   0,           0.0080695,           0.0080695,           0.0080695
                 236,            0.016455,           0.0048147,                   0,             0.98952,             0.99556,             0.99341,             0.87375,            0.011103,           0.0028433,                   0,           0.0080613,           0.0080613,           0.0080613
                 237,            0.016391,           0.0048451,                   0,             0.98998,             0.99556,             0.99343,             0.87414,            0.011089,           0.0028411,                   0,            0.008053,            0.008053,            0.008053
                 238,             0.01641,           0.0048672,                   0,             0.98994,             0.99556,             0.99345,             0.87426,            0.011076,           0.0028388,                   0,           0.0080447,           0.0080447,           0.0080447
                 239,             0.01627,           0.0047884,                   0,             0.98995,             0.99556,             0.99348,              0.8746,            0.011067,           0.0028366,                   0,           0.0080365,           0.0080365,           0.0080365
                 240,            0.016619,           0.0048927,                   0,             0.99027,             0.99556,             0.99349,             0.87474,            0.011055,           0.0028347,                   0,           0.0080282,           0.0080282,           0.0080282
                 241,            0.016113,           0.0047705,                   0,             0.99008,             0.99556,             0.99352,              0.8757,            0.011043,           0.0028323,                   0,             0.00802,             0.00802,             0.00802
                 242,            0.016384,           0.0048036,                   0,             0.98995,              0.9956,             0.99354,             0.87561,             0.01103,           0.0028301,                   0,           0.0080118,           0.0080118,           0.0080118
                 243,            0.016485,           0.0048729,                   0,              0.9902,             0.99559,             0.99354,             0.87584,            0.011017,           0.0028276,                   0,           0.0080035,           0.0080035,           0.0080035
                 244,            0.016407,           0.0047805,                   0,             0.99007,             0.99558,             0.99355,             0.87622,            0.011004,           0.0028257,                   0,           0.0079953,           0.0079953,           0.0079953
                 245,             0.01625,           0.0048041,                   0,             0.99036,             0.99556,             0.99358,             0.87616,            0.010994,           0.0028233,                   0,            0.007987,            0.007987,            0.007987
                 246,            0.016284,           0.0048456,                   0,             0.99031,             0.99556,              0.9936,             0.87627,            0.010981,           0.0028209,                   0,           0.0079788,           0.0079788,           0.0079788
                 247,            0.016265,           0.0047236,                   0,             0.99037,             0.99556,             0.99364,             0.87641,             0.01097,           0.0028186,                   0,           0.0079705,           0.0079705,           0.0079705
                 248,            0.016257,           0.0047884,                   0,             0.99044,             0.99556,             0.99364,             0.87658,            0.010962,           0.0028163,                   0,           0.0079623,           0.0079623,           0.0079623
                 249,            0.016427,           0.0047428,                   0,             0.99068,             0.99563,             0.99368,             0.87672,            0.010949,           0.0028139,                   0,            0.007954,            0.007954,            0.007954
                 250,            0.016411,           0.0048323,                   0,              0.9904,             0.99569,             0.99367,             0.87673,            0.010939,           0.0028116,                   0,           0.0079457,           0.0079457,           0.0079457
                 251,            0.016312,           0.0048027,                   0,             0.99041,             0.99569,              0.9937,             0.87695,            0.010928,           0.0028093,                   0,           0.0079375,           0.0079375,           0.0079375
                 252,            0.016146,           0.0047291,                   0,               0.991,             0.99569,             0.99371,             0.87733,            0.010917,           0.0028068,                   0,           0.0079293,           0.0079293,           0.0079293
                 253,            0.016418,           0.0047438,                   0,             0.99082,             0.99569,             0.99372,             0.87808,            0.010905,           0.0028044,                   0,            0.007921,            0.007921,            0.007921
                 254,            0.016414,            0.004783,                   0,             0.99115,             0.99569,             0.99374,             0.87766,            0.010896,           0.0028022,                   0,           0.0079128,           0.0079128,           0.0079128
                 255,            0.016128,           0.0047547,                   0,             0.99119,             0.99556,             0.99376,             0.87772,            0.010885,              0.0028,                   0,           0.0079045,           0.0079045,           0.0079045
                 256,            0.016133,           0.0048412,                   0,             0.99117,             0.99585,             0.99378,             0.87782,            0.010875,           0.0027979,                   0,           0.0078963,           0.0078963,           0.0078963
                 257,            0.016136,           0.0047846,                   0,             0.99092,             0.99618,             0.99381,             0.87865,            0.010863,           0.0027953,                   0,            0.007888,            0.007888,            0.007888
                 258,            0.016061,           0.0047541,                   0,               0.991,             0.99618,             0.99383,             0.87869,            0.010853,           0.0027933,                   0,           0.0078798,           0.0078798,           0.0078798
                 259,            0.016205,           0.0047105,                   0,             0.99117,             0.99626,             0.99383,             0.87885,             0.01084,           0.0027907,                   0,           0.0078715,           0.0078715,           0.0078715
                 260,            0.016121,           0.0047381,                   0,             0.99118,             0.99652,             0.99384,             0.87902,            0.010828,            0.002788,                   0,           0.0078633,           0.0078633,           0.0078633
                 261,            0.016279,           0.0047807,                   0,             0.99101,             0.99667,             0.99385,             0.87917,            0.010816,           0.0027858,                   0,            0.007855,            0.007855,            0.007855
                 262,            0.016224,           0.0047816,                   0,             0.99105,             0.99667,             0.99387,              0.8794,            0.010806,           0.0027839,                   0,           0.0078467,           0.0078467,           0.0078467
                 263,            0.016205,           0.0047404,                   0,             0.99106,             0.99656,             0.99388,             0.87958,            0.010791,           0.0027814,                   0,           0.0078385,           0.0078385,           0.0078385
                 264,            0.015968,           0.0047207,                   0,              0.9913,             0.99664,             0.99391,             0.87983,            0.010776,           0.0027784,                   0,           0.0078303,           0.0078303,           0.0078303
                 265,            0.015878,           0.0047578,                   0,             0.99142,             0.99664,             0.99393,              0.8801,            0.010765,           0.0027758,                   0,            0.007822,            0.007822,            0.007822
                 266,            0.016157,           0.0046712,                   0,             0.99142,             0.99664,             0.99395,             0.88043,            0.010751,           0.0027729,                   0,           0.0078138,           0.0078138,           0.0078138
                 267,            0.016189,           0.0047607,                   0,              0.9914,             0.99667,             0.99395,             0.88058,            0.010742,           0.0027704,                   0,           0.0078055,           0.0078055,           0.0078055
                 268,            0.016143,           0.0047073,                   0,             0.99139,             0.99667,             0.99397,             0.88077,            0.010731,            0.002768,                   0,           0.0077973,           0.0077973,           0.0077973
                 269,            0.015833,           0.0047008,                   0,             0.99137,             0.99667,             0.99399,             0.88133,            0.010722,           0.0027655,                   0,            0.007789,            0.007789,            0.007789
                 270,            0.015718,           0.0046444,                   0,             0.99142,             0.99667,               0.994,             0.88128,            0.010713,           0.0027628,                   0,           0.0077808,           0.0077808,           0.0077808
                 271,            0.015859,           0.0046837,                   0,             0.99149,             0.99667,             0.99402,              0.8814,            0.010703,           0.0027605,                   0,           0.0077725,           0.0077725,           0.0077725
                 272,            0.015812,            0.004758,                   0,             0.99154,             0.99668,             0.99404,             0.88153,            0.010691,           0.0027581,                   0,           0.0077643,           0.0077643,           0.0077643
                 273,            0.016076,           0.0046967,                   0,             0.99177,             0.99667,             0.99406,             0.88238,            0.010676,           0.0027557,                   0,            0.007756,            0.007756,            0.007756
                 274,             0.01598,           0.0047925,                   0,             0.99206,             0.99667,             0.99409,              0.8826,             0.01066,           0.0027531,                   0,           0.0077478,           0.0077478,           0.0077478
                 275,             0.01611,           0.0047336,                   0,             0.99223,             0.99667,             0.99411,             0.88274,            0.010645,           0.0027506,                   0,           0.0077395,           0.0077395,           0.0077395
                 276,              0.0161,           0.0047782,                   0,             0.99243,             0.99655,             0.99413,             0.88299,            0.010633,            0.002748,                   0,           0.0077313,           0.0077313,           0.0077313
                 277,            0.016348,           0.0047818,                   0,             0.99243,             0.99655,             0.99416,             0.88327,             0.01062,           0.0027458,                   0,            0.007723,            0.007723,            0.007723
                 278,            0.015968,           0.0046602,                   0,             0.99235,             0.99667,             0.99417,              0.8837,            0.010606,           0.0027429,                   0,           0.0077148,           0.0077148,           0.0077148
                 279,            0.015883,           0.0047299,                   0,             0.99239,             0.99662,             0.99419,             0.88378,            0.010591,             0.00274,                   0,           0.0077065,           0.0077065,           0.0077065
                 280,            0.015808,           0.0046224,                   0,             0.99229,             0.99667,              0.9942,             0.88394,            0.010578,           0.0027373,                   0,           0.0076983,           0.0076983,           0.0076983
                 281,            0.015871,           0.0047065,                   0,             0.99211,              0.9968,             0.99423,             0.88403,            0.010567,           0.0027352,                   0,             0.00769,             0.00769,             0.00769
                 282,             0.01592,           0.0046839,                   0,             0.99223,              0.9968,             0.99426,             0.88473,            0.010556,           0.0027325,                   0,           0.0076818,           0.0076818,           0.0076818
                 283,            0.016005,           0.0047238,                   0,             0.99226,              0.9968,             0.99427,             0.88454,            0.010548,           0.0027303,                   0,           0.0076735,           0.0076735,           0.0076735
                 284,            0.015733,            0.004718,                   0,             0.99223,              0.9968,             0.99428,             0.88512,            0.010533,           0.0027277,                   0,           0.0076653,           0.0076653,           0.0076653
                 285,            0.015748,            0.004629,                   0,             0.99228,              0.9968,              0.9943,              0.8849,            0.010522,           0.0027254,                   0,            0.007657,            0.007657,            0.007657
                 286,            0.015736,           0.0046295,                   0,             0.99227,             0.99687,             0.99432,             0.88519,            0.010512,            0.002723,                   0,           0.0076488,           0.0076488,           0.0076488
                 287,             0.01572,           0.0046965,                   0,             0.99231,             0.99692,             0.99433,             0.88486,            0.010504,           0.0027208,                   0,           0.0076405,           0.0076405,           0.0076405
                 288,            0.015822,            0.004634,                   0,             0.99238,             0.99692,             0.99436,             0.88494,            0.010493,           0.0027184,                   0,           0.0076323,           0.0076323,           0.0076323
                 289,            0.015834,           0.0047325,                   0,             0.99264,             0.99676,             0.99438,             0.88522,            0.010482,           0.0027162,                   0,            0.007624,            0.007624,            0.007624
                 290,            0.015797,           0.0046158,                   0,              0.9925,             0.99692,              0.9944,             0.88562,            0.010471,           0.0027139,                   0,           0.0076158,           0.0076158,           0.0076158
                 291,            0.015991,           0.0047405,                   0,             0.99247,             0.99692,             0.99442,             0.88568,            0.010459,           0.0027114,                   0,           0.0076075,           0.0076075,           0.0076075
                 292,            0.015897,           0.0046623,                   0,             0.99257,             0.99692,             0.99444,             0.88574,             0.01045,           0.0027092,                   0,           0.0075993,           0.0075993,           0.0075993
                 293,             0.01587,           0.0046713,                   0,             0.99274,             0.99692,             0.99446,             0.88581,            0.010441,            0.002707,                   0,            0.007591,            0.007591,            0.007591
                 294,            0.015798,           0.0046646,                   0,             0.99288,             0.99691,             0.99448,             0.88638,             0.01043,           0.0027049,                   0,           0.0075828,           0.0075828,           0.0075828
                 295,            0.015605,           0.0046978,                   0,             0.99269,             0.99692,             0.99449,             0.88607,            0.010421,           0.0027026,                   0,           0.0075745,           0.0075745,           0.0075745
                 296,            0.015743,            0.004541,                   0,             0.99281,             0.99692,              0.9945,             0.88673,            0.010407,           0.0027002,                   0,           0.0075663,           0.0075663,           0.0075663
                 297,            0.015644,           0.0046547,                   0,              0.9928,             0.99692,             0.99451,              0.8869,            0.010397,           0.0026977,                   0,            0.007558,            0.007558,            0.007558
                 298,             0.01585,            0.004735,                   0,             0.99283,             0.99692,             0.99452,             0.88675,            0.010386,           0.0026955,                   0,           0.0075498,           0.0075498,           0.0075498
                 299,            0.015645,           0.0047172,                   0,             0.99296,             0.99692,             0.99453,             0.88684,            0.010375,            0.002693,                   0,           0.0075415,           0.0075415,           0.0075415
                 300,            0.015353,           0.0046229,                   0,             0.99302,              0.9968,             0.99454,             0.88729,            0.010361,           0.0026902,                   0,           0.0075333,           0.0075333,           0.0075333
                 301,            0.015603,           0.0045597,                   0,             0.99317,              0.9968,             0.99455,             0.88747,             0.01035,           0.0026878,                   0,            0.007525,            0.007525,            0.007525
                 302,            0.015806,           0.0046906,                   0,             0.99311,              0.9968,             0.99457,             0.88777,            0.010342,           0.0026856,                   0,           0.0075167,           0.0075167,           0.0075167
                 303,            0.015822,           0.0046778,                   0,             0.99288,             0.99682,             0.99457,             0.88811,            0.010331,           0.0026834,                   0,           0.0075085,           0.0075085,           0.0075085
                 304,            0.015753,           0.0047094,                   0,             0.99295,             0.99692,             0.99457,             0.88833,            0.010324,           0.0026812,                   0,           0.0075003,           0.0075003,           0.0075003
                 305,            0.015735,           0.0046268,                   0,             0.99298,             0.99692,             0.99458,             0.88857,            0.010314,           0.0026792,                   0,            0.007492,            0.007492,            0.007492
                 306,            0.015665,           0.0046902,                   0,             0.99309,             0.99692,             0.99458,              0.8893,            0.010306,            0.002677,                   0,           0.0074837,           0.0074837,           0.0074837
                 307,            0.015471,           0.0046691,                   0,             0.99292,             0.99692,             0.99459,             0.88943,            0.010291,           0.0026747,                   0,           0.0074755,           0.0074755,           0.0074755
                 308,            0.015471,           0.0045529,                   0,             0.99284,             0.99692,             0.99459,             0.88984,            0.010278,           0.0026721,                   0,           0.0074672,           0.0074672,           0.0074672
                 309,            0.015592,           0.0046528,                   0,             0.99288,             0.99698,              0.9946,              0.8897,            0.010265,           0.0026697,                   0,            0.007459,            0.007459,            0.007459
                 310,            0.015493,           0.0045289,                   0,             0.99288,             0.99695,             0.99461,             0.89013,            0.010249,           0.0026671,                   0,           0.0074507,           0.0074507,           0.0074507
                 311,            0.015454,           0.0045488,                   0,             0.99288,              0.9969,             0.99461,             0.89016,            0.010235,           0.0026644,                   0,           0.0074425,           0.0074425,           0.0074425
                 312,            0.015626,           0.0046872,                   0,             0.99276,             0.99706,             0.99461,             0.89048,            0.010223,            0.002662,                   0,           0.0074342,           0.0074342,           0.0074342
                 313,            0.015631,           0.0046423,                   0,             0.99276,             0.99709,             0.99462,             0.89058,            0.010212,           0.0026599,                   0,            0.007426,            0.007426,            0.007426
                 314,             0.01548,           0.0046608,                   0,             0.99294,             0.99704,             0.99462,             0.89079,            0.010201,           0.0026579,                   0,           0.0074178,           0.0074178,           0.0074178
                 315,            0.015737,           0.0046763,                   0,             0.99277,             0.99704,             0.99462,             0.89096,            0.010186,           0.0026557,                   0,           0.0074095,           0.0074095,           0.0074095
                 316,            0.015428,            0.004569,                   0,             0.99288,             0.99714,             0.99462,             0.89118,            0.010172,           0.0026528,                   0,           0.0074013,           0.0074013,           0.0074013
                 317,            0.015411,           0.0046442,                   0,             0.99288,             0.99707,             0.99463,             0.89142,            0.010162,           0.0026506,                   0,            0.007393,            0.007393,            0.007393
                 318,            0.015596,           0.0045992,                   0,             0.99355,              0.9968,             0.99464,             0.89167,            0.010147,           0.0026481,                   0,           0.0073847,           0.0073847,           0.0073847
                 319,            0.015554,           0.0046308,                   0,             0.99313,             0.99723,             0.99464,             0.89205,            0.010136,           0.0026457,                   0,           0.0073765,           0.0073765,           0.0073765
                 320,             0.01541,           0.0045335,                   0,             0.99313,             0.99719,             0.99464,              0.8928,            0.010126,           0.0026435,                   0,           0.0073682,           0.0073682,           0.0073682
                 321,            0.015315,           0.0045895,                   0,             0.99324,             0.99729,             0.99464,             0.89311,            0.010112,           0.0026411,                   0,             0.00736,             0.00736,             0.00736
                 322,            0.015321,           0.0045675,                   0,             0.99325,             0.99725,             0.99464,             0.89321,            0.010097,           0.0026383,                   0,           0.0073517,           0.0073517,           0.0073517
                 323,             0.01548,           0.0045788,                   0,             0.99314,             0.99729,             0.99464,             0.89328,            0.010084,           0.0026358,                   0,           0.0073435,           0.0073435,           0.0073435
                 324,            0.015403,           0.0045734,                   0,             0.99362,             0.99717,             0.99465,             0.89326,            0.010071,           0.0026333,                   0,           0.0073352,           0.0073352,           0.0073352
                 325,            0.015202,           0.0045196,                   0,              0.9937,             0.99717,             0.99465,             0.89335,            0.010057,           0.0026303,                   0,            0.007327,            0.007327,            0.007327
                 326,            0.015364,           0.0046103,                   0,             0.99412,             0.99717,             0.99465,             0.89348,            0.010043,           0.0026276,                   0,           0.0073188,           0.0073188,           0.0073188
                 327,            0.015303,           0.0046105,                   0,             0.99453,             0.99704,             0.99465,             0.89349,            0.010029,           0.0026246,                   0,           0.0073105,           0.0073105,           0.0073105
                 328,            0.015386,           0.0045248,                   0,             0.99471,             0.99695,             0.99465,             0.89367,            0.010015,           0.0026217,                   0,           0.0073023,           0.0073023,           0.0073023
                 329,            0.015271,           0.0045117,                   0,             0.99471,             0.99701,             0.99465,             0.89412,           0.0099991,           0.0026191,                   0,            0.007294,            0.007294,            0.007294
